,Country,Year,Continent,life_expect,Population,CO2_emiss,health_spend,internet_usage,open_defecation,drinking_water_services,adult_obesity,beer_consumption,Population category
1724,Thailand,2012,Asia,74.992,67835969,3.695384563,3.5229404,26.46,0.321393733,98.35799726,8.4,2.11,High Population
1725,Thailand,2013,Asia,75.378,68144519,3.825693042,3.45313334,28.94,0.263190866,98.67060441,9.0,2.22,High Population
1726,Thailand,2014,Asia,75.747,68438748,3.752260164,3.68448091,34.89,0.0,98.97793277,9.5,2.1,High Population
1727,Thailand,2015,Asia,76.091,68714519,3.841982798,3.66788888,39.31612674,0.0,99.25917058,10.1,2.16,High Population
1728,Togo,2000,Africa,53.491,4924406,0.257899125,2.79417205,0.8,59.05893287,45.30163026,3.3,0.4425,High Population
1729,Togo,2001,Africa,53.554,5062571,0.233083151,2.88543582,0.9,58.39197893,46.55443615,3.5,0.41865,High Population
1730,Togo,2002,Africa,53.71,5197040,0.257839084,2.90226316,1.0,57.72029645,47.80300366,3.7,0.4297,High Population
1731,Togo,2003,Africa,53.938,5330629,0.343299082,2.93838358,1.2,57.04438619,49.04678578,3.9,0.45629,High Population
1732,Togo,2004,Africa,54.234,5467770,0.325544047,3.08552408,1.5,56.36422104,50.28574494,4.0,0.45749,High Population
1733,Togo,2005,Africa,54.602,5611643,0.311851627,3.30243444,1.8,55.68031472,51.5193694,4.2,0.47057,High Population
1734,Togo,2006,Africa,55.052,5762881,0.27243319,3.44604039,2.0,54.99210451,52.74809794,4.4,0.49405,High Population
1735,Togo,2007,Africa,55.581,5920360,0.253362971,3.86664653,2.2,54.29956713,53.97189441,4.7,0.57962,High Population
1736,Togo,2008,Africa,56.178,6083417,0.258078651,3.84063792,2.4,53.60212784,55.19116723,4.9,0.65159,High Population
1737,Togo,2009,Africa,56.818,6250840,0.451139356,4.07617235,2.6,52.90196102,56.404078,5.1,0.6628,High Population
1738,Togo,2010,Africa,57.468,6421674,0.409550549,4.45492935,3.0,52.19684108,57.61240183,5.4,0.62,High Population
1739,Togo,2011,Africa,58.092,6595939,0.382053257,4.55412006,3.5,51.47556786,58.82474106,5.6,0.49,High Population
1740,Togo,2012,Africa,58.661,6773807,0.330685538,4.80786562,4.0,50.74298626,60.03682811,5.9,0.52,High Population
1741,Togo,2013,Africa,59.16,6954721,0.251627635,4.94373512,4.5,50.00686498,61.2425157,6.2,0.58,High Population
1742,Togo,2014,Africa,59.58,7137997,0.222751569,5.07536507,5.7,49.26605506,62.44262635,6.5,0.61,High Population
1743,Togo,2015,Africa,59.927,7323162,0.249892061,4.9564662,7.12,48.52053907,63.63712635,6.8,0.7,High Population
1744,Trinidad and Tobago,2000,North America,69.413,1267159,8.049502864,4.23492432,7.721411474,0.328217835,92.20424493,10.2,2.12463,High Population
1745,Trinidad and Tobago,2001,North America,69.65,1271627,9.137899714,4.0346489,15.38462722,0.308885358,92.56261929,10.6,2.05387,High Population
1746,Trinidad and Tobago,2002,North America,69.903,1277210,9.927889936,4.72302485,21.99867548,0.289552881,92.92079751,11.1,2.53042,High Population
1747,Trinidad and Tobago,2003,North America,70.164,1283564,12.03679739,4.18767166,25.97176411,0.270220404,93.2787796,11.6,2.575,High Population
1748,Trinidad and Tobago,2004,North America,70.428,1290115,12.47950794,4.30805206,27.02427008,0.250887927,93.63656555,12.1,2.66805,High Population
1749,Trinidad and Tobago,2005,North America,70.691,1296497,13.56732808,4.43451166,28.97671243,0.23155545,93.99415538,12.6,2.74177,High Population
1750,Trinidad and Tobago,2006,North America,70.952,1302552,15.40053638,4.15432024,30.00374858,0.212222973,94.35154906,13.1,2.8296,High Population
1751,Trinidad and Tobago,2007,North America,71.21,1308450,15.66739272,4.1536026,32.3,0.192890495,94.70874661,13.6,2.80573,High Population
1752,Trinidad and Tobago,2008,North America,71.464,1314449,15.23071679,3.65757036,34.8,0.173558018,95.06574803,14.2,2.7959,High Population
1753,Trinidad and Tobago,2009,North America,71.71,1320921,14.41418595,5.48676443,44.3,0.154225541,95.42255331,14.8,2.83355,High Population
1754,Trinidad and Tobago,2010,North America,71.946,1328144,16.1578858,5.08042908,48.5,0.134893064,95.77916246,15.4,2.9,High Population
1755,Trinidad and Tobago,2011,North America,72.17,1336180,16.65943228,4.72197914,55.2,0.115560587,96.13557547,16.1,2.88,High Population
1756,Trinidad and Tobago,2012,North America,72.382,1344814,16.00221329,4.87719965,57.5,0.09622811,96.49179235,16.7,2.87,High Population
1757,Trinidad and Tobago,2013,North America,72.582,1353708,16.4067872,5.02981281,59.9,0.076895633,97.370348,17.4,2.86,High Population
1758,Trinidad and Tobago,2014,North America,72.768,1362337,16.17808289,5.20177984,62.4,0.057563156,97.75326282,18.2,2.81,High Population
1759,Trinidad and Tobago,2015,North America,72.941,1370332,15.56557092,6.07862949,65.1,0.038230679,98.13617765,18.9,2.83,High Population
1760,Tunisia,2000,Africa,73.172,9708347,2.13218584,5.04834366,2.750740293,10.19624371,88.54523455,16.7,0.78277,High Population
1761,Tunisia,2001,Africa,73.415,9793915,2.202387911,5.09929466,4.297966035,9.518733116,88.97157008,17.2,0.74028,High Population
1762,Tunisia,2002,Africa,73.638,9871261,2.199313652,5.37092733,5.252887295,8.853276144,89.36719469,17.8,0.77551,High Population
1763,Tunisia,2003,Africa,73.842,9945282,2.161829096,5.46378517,6.490845795,8.199562681,89.75746338,18.4,0.78545,High Population
1764,Tunisia,2004,Africa,74.034,10022278,2.243002992,5.45323801,8.528817752,7.561011703,90.13832718,18.9,0.81558,High Population
1765,Tunisia,2005,Africa,74.217,10106778,2.272732152,5.3973608,9.655086542,6.948132061,90.49617491,19.5,0.85155,High Population
1766,Tunisia,2006,Africa,74.391,10201211,2.34285906,5.38218164,12.98640865,6.343865369,90.8501833,20.1,0.87729,High Population
1767,Tunisia,2007,Africa,74.558,10304729,2.401809887,5.42856932,17.1,5.74853132,91.1999283,20.7,0.91362,High Population
1768,Tunisia,2008,Africa,74.72,10414425,2.424521757,5.41714668,27.53,5.161895559,91.54564612,21.4,0.9318,High Population
1769,Tunisia,2009,Africa,74.88,10525691,2.402692699,5.67045975,34.07,4.583912466,91.88736848,22.0,0.95552,High Population
1770,Tunisia,2010,Africa,75.041,10635245,2.587622613,5.88395596,36.8,4.014651338,92.22490194,22.7,0.87,High Population
1771,Tunisia,2011,Africa,75.206,10741872,2.452086578,6.43202877,39.1,3.453824876,92.41831756,23.4,0.85,High Population
1772,Tunisia,2012,Africa,75.376,10846993,2.562000447,6.6064229,41.4416,2.901516758,93.03060656,24.1,0.85,High Population
1773,Tunisia,2013,Africa,75.552,10952949,2.542694244,6.85662031,43.8,2.357818636,93.63885476,24.9,0.86,High Population
1774,Tunisia,2014,Africa,75.734,11063195,2.707174624,6.80739641,46.16,1.822435039,94.24353435,25.7,0.96,High Population
1775,Tunisia,2015,Africa,75.922,11179951,2.726308867,6.62154102,46.49999434,1.295096029,94.8454551,26.4,1.05,High Population
1776,Turkiye,2000,Asia,70.005,63240196,3.421874278,4.59957218,3.761685035,0.599862354,93.56415928,20.5,0.8228,High Population
1777,Turkiye,2001,Asia,70.56,64192243,3.080901847,4.88784933,5.189481461,0.59238537,93.64893393,21.1,0.80176,High Population
1778,Turkiye,2002,Asia,71.078,65145357,3.194548471,5.06227875,11.38,0.565239572,93.86090577,21.8,0.82668,High Population
1779,Turkiye,2003,Asia,71.559,66089402,3.316114188,5.01427698,12.33,0.538571878,94.06871614,22.4,0.85055,High Population
1780,Turkiye,2004,Asia,72.004,67010930,3.351692121,4.90964413,14.58,0.512365083,94.27248463,23.1,0.8539,High Population
1781,Turkiye,2005,Asia,72.424,67903461,3.460795614,4.89389706,15.46,0.486647938,94.47208865,23.8,0.82746,High Population
1782,Turkiye,2006,Asia,72.83,68756809,3.797151008,5.14591694,18.24,0.461380125,94.66775233,24.5,0.82348,High Population
1783,Turkiye,2007,Asia,73.235,69581854,4.152950584,5.23760796,28.63,0.436577924,94.8594281,25.2,0.85123,High Population
1784,Turkiye,2008,Asia,73.649,70418612,4.078325237,5.21761799,34.37,0.412214095,95.04726508,25.9,0.92127,High Population
1785,Turkiye,2009,Asia,74.074,71321406,4.035674599,5.49438715,36.4,0.388313689,95.23118094,26.7,0.90709,High Population
1786,Turkiye,2010,Asia,74.507,72326992,4.107871448,5.02053452,39.82,0.364849644,95.41132275,27.4,0.79,High Population
1787,Turkiye,2011,Asia,74.944,73443254,4.32606106,4.6530509,43.06571043,0.341825547,95.58771699,28.2,0.79,High Population
1788,Turkiye,2012,Asia,75.373,74651046,4.40556459,4.44444656,45.13,0.319216772,95.76048666,29.0,0.84,High Population
1789,Turkiye,2013,Asia,75.784,75925454,4.190557931,4.37099981,46.25,0.297104673,95.92934134,29.8,0.72,High Population
1790,Turkiye,2014,Asia,76.172,77229262,4.410763561,4.32517862,51.04,0.275441733,96.09454032,30.6,0.78,High Population
1791,Turkiye,2015,Asia,76.532,78529413,4.477175913,4.11690378,53.74497914,0.254225258,96.25615912,31.4,0.74,High Population
1792,Ukraine,2000,Europe,67.67560976,49176500,6.04719734,5.30685234,0.716183762,0.058128073,98.00831465,20.4,1.28356,High Population
1793,Ukraine,2001,Europe,67.83707317,48662400,6.176226409,5.72534418,1.238759547,0.051749884,98.08895046,20.6,1.51603,High Population
1794,Ukraine,2002,Europe,68.27560976,48202470,6.305486056,5.99220037,1.873885116,0.045300465,98.15167778,20.9,1.74186,High Population
1795,Ukraine,2003,Europe,68.21073171,47812949,6.906706612,6.54574108,3.148127588,0.038837041,98.18067992,21.1,1.95137,High Population
1796,Ukraine,2004,Europe,68.18536585,47451626,6.472697367,6.16856956,3.489477881,0.032402998,97.74651177,21.4,2.1848,High Population
1797,Ukraine,2005,Europe,67.95682927,47105171,6.27128609,6.3461585,3.749764415,0.026015768,97.30967538,21.7,2.68561,High Population
1798,Ukraine,2006,Europe,68.07756098,46787786,6.497208272,6.41695166,4.506124564,0.019711384,96.86897347,22.0,3.02594,High Population
1799,Ukraine,2007,Europe,68.22219512,46509355,6.711338281,6.01705217,6.55,0.013476271,96.4248811,22.3,3.57759,High Population
1800,Ukraine,2008,Europe,68.25146341,46258189,6.511279813,5.49728012,11.0,0.007309615,95.97741904,22.6,3.59742,High Population
1801,Ukraine,2009,Europe,69.19,46053331,5.463665486,6.60771894,17.9,0.001211461,95.52660604,23.0,3.34391,High Population
1802,Ukraine,2010,Europe,70.26536585,45870741,5.862560917,6.8122654,23.3,0.001207846,95.07439751,23.3,3.39,High Population
1803,Ukraine,2011,Europe,70.80926829,45706086,6.199174358,6.81617689,28.70826284,0.001204269,94.62045463,23.7,3.33,High Population
1804,Ukraine,2012,Europe,70.94414634,45593342,6.077860784,7.11665535,35.27,0.001200692,94.16476498,24.2,3.29,High Population
1805,Ukraine,2013,Europe,71.1595122,45489648,5.941351514,6.94155264,40.954129,0.001197115,94.02839715,24.6,3.22,High Population
1806,Ukraine,2014,Europe,71.18658537,45272155,5.25113054,7.18958139,46.23597546,0.001193539,93.58921377,25.1,2.94,High Population
1807,Ukraine,2015,Europe,71.1895122,45154036,4.231515591,7.77609348,48.88464368,0.001189962,93.65690669,25.6,2.51,High Population
1808,United Kingdom,2000,Europe,77.74146341,58892514,9.014558285,7.19528341,26.82175435,0.0,100.0000033,19.8,4.98415,High Population
1809,United Kingdom,2001,Europe,77.99268293,59119673,9.222987414,7.56716347,33.48109487,0.0,99.99999835,20.3,5.06268,High Population
1810,United Kingdom,2002,Europe,78.14390244,59370479,8.940301425,7.94137812,56.48,0.0,100.0000016,20.9,5.1161,High Population
1811,United Kingdom,2003,Europe,78.44634146,59647577,9.104141448,8.11239147,64.82,0.0,100.0,21.5,5.17155,High Population
1812,United Kingdom,2004,Europe,78.74634146,59987905,9.053158584,8.39001179,65.61,0.0,100.0000033,22.1,5.10551,High Population
1813,United Kingdom,2005,Europe,79.04878049,60401206,8.955450044,8.44144344,70.0,0.0,100.0,22.7,4.84948,High Population
1814,United Kingdom,2006,Europe,79.24878049,60846820,8.908600278,8.60818768,68.82,0.0,99.99999679,23.2,4.68662,High Population
1815,United Kingdom,2007,Europe,79.44878049,61322463,8.650989769,8.7854166,75.09,0.0,99.99999841,23.8,4.42435,High Population
1816,United Kingdom,2008,Europe,79.6,61806995,8.337891639,9.06439972,78.39,0.0,100.0,24.4,4.17268,High Population
1817,United Kingdom,2009,Europe,80.05121951,62276270,7.490653988,9.8809166,83.56,0.0,100.0,25.0,3.77643,High Population
1818,United Kingdom,2010,Europe,80.40243902,62766365,7.686282334,9.83532333,85.0,0.0,99.99999846,25.7,3.69,High Population
1819,United Kingdom,2011,Europe,80.95121951,63258810,7.043919991,9.84848499,85.37999855,0.0,99.99999695,26.3,3.58,High Population
1820,United Kingdom,2012,Europe,80.90487805,63700215,7.343460282,9.91419888,87.47999842,0.0,100.0000015,26.9,3.38,High Population
1821,United Kingdom,2013,Europe,81.00487805,64128273,7.075818333,9.97566223,89.8441,0.0,99.9999985,27.5,3.3,High Population
1822,United Kingdom,2014,Europe,81.30487805,64602298,6.43320778,9.95041275,91.61,0.0,99.99999851,28.2,3.39,High Population
1823,United Kingdom,2015,Europe,80.95609756,65116219,6.159448333,9.90072441,92.00029987,0.0,100.0000015,28.9,3.41,High Population
1824,United States,2000,North America,76.63658537,282162411,20.46980666,12.48431969,43.07916264,0.0,98.303,26.1,4.6177,High Population
1825,United States,2001,North America,76.83658537,284968955,20.17153061,13.16362572,49.08083159,0.0,98.554,26.9,4.65555,High Population
1826,United States,2002,North America,76.93658537,287625193,19.445549,13.98185062,58.78540388,0.0,98.613,27.7,4.65555,High Population
1827,United States,2003,North America,77.03658537,290107933,19.50649945,14.49863911,61.69711712,0.0,98.672,28.4,4.57985,High Population
1828,United States,2004,North America,77.48780488,292805298,19.5976305,14.59480953,64.75825648,0.0,98.724,29.2,4.57985,High Population
1829,United States,2005,North America,77.48780488,295516599,19.46926248,14.60504532,67.96805292,0.0,98.8536874,29.9,4.542,High Population
1830,United States,2006,North America,77.68780488,298379912,18.94591375,14.71834183,68.93119327,0.0,98.86083682,30.6,4.542,High Population
1831,United States,2007,North America,77.98780488,301231207,19.04291352,14.93882084,75.0,0.0,98.86794461,31.3,4.57985,High Population
1832,United States,2008,North America,78.03902439,304093966,18.27849449,15.2670145,74.0,0.0,98.87501291,32.0,4.542,High Population
1833,United States,2009,North America,78.3902439,306771529,16.80869862,16.23350334,71.0,0.0,98.88203953,32.7,4.42845,High Population
1834,United States,2010,North America,78.54146341,309327143,17.43173849,16.25922203,71.69,0.0,98.97895208,33.4,4.3,High Population
1835,United States,2011,North America,78.64146341,311583481,16.60421817,16.1985054,69.72946076,0.0,99.07488707,34.0,4.22,High Population
1836,United States,2012,North America,78.74146341,313877662,15.78978264,16.17543411,74.7,0.0,99.16968809,34.7,4.29,High Population
1837,United States,2013,North America,78.74146341,316059947,16.11118443,16.06451797,71.4,0.0,99.26337949,35.4,4.23,High Population
1838,United States,2014,North America,78.84146341,318386329,16.04092103,16.25333214,73.0,0.0,99.35588121,36.0,4.13,High Population
1839,United States,2015,North America,78.6902439,320738994,15.56003496,16.52407265,74.55420245,0.0,99.44715776,36.7,4.13,High Population
1840,Uruguay,2000,South America,74.731,3319734,1.644710088,9.21095848,10.53905775,1.532984607,96.97933024,21.0,1.36734,High Population
1841,Uruguay,2001,South America,74.939,3325471,1.488510951,9.79864407,11.12143768,1.524015787,97.04558171,21.4,1.19131,High Population
1842,Uruguay,2002,South America,75.152,3326046,1.361977618,9.68134212,11.4194702,1.515340737,97.11410677,21.9,1.00134,High Population
1843,Uruguay,2003,South America,75.373,3323661,1.350919896,9.61753464,15.93713672,1.506893833,97.18096636,22.4,0.85497,High Population
1844,Uruguay,2004,South America,75.599,3321486,1.643842557,8.30145359,17.06309834,1.498740524,97.24568564,22.9,1.09858,High Population
1845,Uruguay,2005,South America,75.826,3321799,1.631646008,7.75686073,20.08818956,1.409153478,97.45730069,23.4,1.31161,High Population
1846,Uruguay,2006,South America,76.046,3325403,1.903528662,7.74287415,29.4,1.320928155,97.66039595,23.9,1.4441,High Population
1847,Uruguay,2007,South America,76.251,3331753,1.755832412,7.49349833,34.0,1.234039215,97.85507925,24.4,1.55052,High Population
1848,Uruguay,2008,South America,76.437,3340221,2.320205759,8.12533188,39.3,1.148405326,98.04187724,24.9,1.77419,High Population
1849,Uruguay,2009,South America,76.603,3349676,2.28977372,7.9498806,41.8,1.063996363,98.22094611,25.4,1.74847,High Population
1850,Uruguay,2010,South America,76.75,3359273,1.869452173,7.91117096,46.4,0.980717814,98.3929266,25.9,1.79,High Population
1851,Uruguay,2011,South America,76.882,3368926,2.258880169,7.94895601,51.40466106,0.898542014,98.55795385,26.4,1.95,High Population
1852,Uruguay,2012,South America,77.004,3378975,2.521474843,8.0675621,54.45376868,0.818265154,98.70837852,26.8,2.02,High Population
1853,Uruguay,2013,South America,77.124,3389436,2.171452753,8.11896133,57.69,0.738852276,98.85257967,27.3,1.97,High Population
1854,Uruguay,2014,South America,77.244,3400439,1.911517895,8.07321835,61.46,0.659959919,98.99355776,27.8,1.94,High Population
1855,Uruguay,2015,South America,77.369,3412013,1.946065231,8.29223633,64.5707871,0.581573599,99.13139756,28.4,1.97,High Population
1856,Venezuela,2000,South America,71.93,23739835,5.284788205,7.11,2.839825767,7.893,97.127,18.1,5.61255,High Population
1857,Venezuela,2001,South America,72.112,24192449,5.436407038,7.33427334,3.359597465,7.577,97.22769791,18.6,6.01735,High Population
1858,Venezuela,2002,South America,72.294,24646471,5.509916612,7.85063791,4.636000948,7.514,97.05060305,19.0,5.16911,High Population
1859,Venezuela,2003,South America,72.466,25100407,5.607478795,7.71828222,4.910446327,7.513,96.87350819,19.4,4.40242,High Population
1860,Venezuela,2004,South America,72.618,25551624,5.313556754,7.50704718,7.499963465,7.501,96.69641333,19.9,5.94568,High Population
1861,Venezuela,2005,South America,72.746,25996594,5.37031892,6.7815671,8.404469592,7.478,96.51931847,20.3,6.16725,High Population
1862,Venezuela,2006,South America,72.852,26432445,5.575723505,6.05509377,12.55299791,7.470782512,96.34222361,20.7,6.3768,High Population
1863,Venezuela,2007,South America,72.938,26850190,5.494560701,8.09861088,15.22471148,7.12352735,96.16512875,21.1,6.85123,High Population
1864,Venezuela,2008,South America,73.01,27247601,5.225781139,7.78345251,20.83,6.773655924,95.98803389,21.6,6.36191,High Population
1865,Venezuela,2009,South America,73.071,27635827,5.467902249,6.40868998,25.88,6.421138556,95.81093903,22.0,5.78815,High Population
1866,Venezuela,2010,South America,73.116,28031010,5.443613924,7.54578876,32.7,6.054788985,95.63384417,22.4,5.58,High Population
1867,Venezuela,2011,South America,73.134,28439942,5.770054176,6.831038,37.37,5.675921169,95.45674931,22.9,5.14,High Population
1868,Venezuela,2012,South America,73.11,28887873,5.540040739,7.17711306,40.22,5.297053354,95.27965445,23.3,4.96,High Population
1869,Venezuela,2013,South America,73.037,29360827,6.169104327,6.44814396,49.05008307,4.918185538,95.10255959,23.8,5.04,High Population
1870,Venezuela,2014,South America,72.918,29781046,6.058551223,5.59412289,54.9,4.539317722,94.92546473,24.3,5.08,High Population
1871,Venezuela,2015,South America,72.762,30042973,5.966120779,5.77645016,57.0,4.160449907,94.74836987,24.7,4.88,High Population
